芠代丁,代溃,キ溃,放,臩翴放,癸访,硉,,程皚,程皚,秖,计,ら酚计,ぱら甮秖,ǎ,档絬计,羆冻秖
2010-07-09-15,1006.0,1006.7,33.8,24.9,60,1.1,260,5.2,260,0.0,0.0,0.1,0.64,N/A,2,9.0
2010-07-09-16,1006.3,1007.0,33.0,23.9,59,3.0,260,6.2,260,0.0,0.0,0.0,0.60,N/A,1,9.0
2010-07-09-17,1006.4,1007.1,32.3,23.5,60,2.0,240,8.3,280,0.0,0.0,0.0,0.45,16.0,1,9.0
2010-07-09-18,1006.7,1007.4,31.6,23.7,63,2.1,250,7.7,210,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-09-19,1006.8,1007.5,31.3,23.4,63,2.4,230,4.8,190,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-09-20,1007.4,1008.1,30.9,23.7,66,2.2,190,4.9,270,0.0,0.0,N/A,0.00,18.0,0,9.0
2010-07-09-21,1007.7,1008.4,30.8,23.7,66,1.1,250,3.9,260,0.0,0.0,N/A,0.00,16.0,0,6.0
2010-07-09-22,1008.2,1008.9,30.0,23.7,69,1.6,150,3.6,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-09-23,1008.0,1008.7,29.4,23.3,70,2.5,160,4.4,140,0.0,0.0,N/A,0.00,15.0,0,9.0
2010-07-09-24,1007.8,1008.5,29.1,23.4,71,2.5,160,4.1,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-10-01,1007.7,1008.4,28.7,23.3,73,0.9,120,4.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-10-02,1007.4,1008.1,28.7,23.1,72,2.6,150,4.8,160,0.0,0.0,N/A,0.00,12.0,0,7.0
2010-07-10-03,1007.4,1008.1,28.6,23.2,73,1.1,150,4.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-10-04,1007.4,1008.1,28.2,23.5,76,0.9,130,3.2,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-10-05,1007.6,1008.3,28.1,23.3,75,1.6,150,3.1,170,0.0,0.0,N/A,0.00,12.0,0,9.0
2010-07-10-06,1007.7,1008.4,28.2,23.6,76,1.0,170,3.1,150,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-10-07,1008.5,1009.2,29.3,24.5,75,0.3,120,2.4,180,0.0,0.0,0.4,0.57,N/A,0,N/A
2010-07-10-08,1008.8,1009.5,30.7,24.8,71,0.8,190,2.5,200,0.0,0.0,0.8,1.02,15.0,2,6.0
2010-07-10-09,1008.8,1009.5,32.7,25.0,64,1.4,150,3.9,160,0.0,0.0,1.0,1.83,15.0,4,6.0
2010-07-10-10,1008.9,1009.6,32.8,23.8,59,2.0,230,6.3,270,0.0,0.0,0.2,1.05,N/A,4,7.0
2010-07-10-11,1008.4,1009.1,34.1,24.0,56,1.6,280,6.2,250,0.0,0.0,0.0,1.65,18.0,6,7.0
2010-07-10-12,1007.9,1008.6,35.3,24.6,54,0.7,300,5.2,250,0.0,0.0,0.2,1.34,N/A,6,8.0
2010-07-10-13,1007.8,1008.5,34.6,24.9,57,0.9,290,5.9,270,0.0,0.0,0.2,1.33,N/A,5,8.0
2010-07-10-14,1007.7,1008.4,34.6,24.6,56,3.8,260,7.7,250,0.0,0.0,0.3,1.37,18.0,5,9.0
2010-07-10-15,1007.4,1008.1,35.1,24.9,56,2.4,260,10.7,280,0.0,0.0,0.3,1.16,N/A,4,8.0
2010-07-10-16,1007.5,1008.2,32.6,24.2,61,2.3,150,8.3,280,0.0,0.0,0.1,0.68,N/A,2,10.0
2010-07-10-17,1007.8,1008.5,30.5,23.5,66,2.7,90,6.5,100,0.0,0.0,0.0,0.31,15.0,0,10.0
2010-07-10-18,1007.9,1008.6,31.1,23.7,65,1.6,110,4.5,110,0.0,0.0,0.0,0.17,N/A,0,N/A
2010-07-10-19,1008.5,1009.2,30.5,23.7,67,1.9,170,3.5,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-10-20,1008.7,1009.4,30.3,24.2,70,1.5,150,3.7,150,0.0,0.0,N/A,0.00,12.0,0,8.0
2010-07-10-21,1009.2,1009.9,29.6,24.1,72,1.7,120,4.4,130,0.0,0.0,N/A,0.00,13.0,0,7.0
2010-07-10-22,1009.4,1010.1,29.3,24.2,74,1.4,130,3.7,100,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-10-23,1009.0,1009.7,29.9,23.8,70,1.3,130,3.5,70,0.0,0.0,N/A,0.00,12.0,0,6.0
2010-07-10-24,1008.4,1009.1,29.7,23.7,70,1.3,120,3.7,120,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-11-01,1008.3,1009.0,29.0,23.9,74,0.9,180,3.6,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-11-02,1008.0,1008.7,28.7,23.3,73,0.7,180,3.3,120,0.0,0.0,N/A,0.00,10.0,0,6.0
2010-07-11-03,1008.0,1008.7,28.3,23.4,75,1.1,150,2.5,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-11-04,1007.9,1008.6,27.9,22.7,73,2.4,150,4.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-11-05,1008.0,1008.7,27.5,23.0,77,1.7,120,4.8,150,0.0,0.0,N/A,0.00,13.0,0,5.0
2010-07-11-06,1008.7,1009.4,27.6,23.4,78,1.4,170,3.2,120,0.0,0.0,0.1,0.09,N/A,0,N/A
2010-07-11-07,1009.3,1010.0,28.8,24.1,76,0.5,160,2.6,180,0.0,0.0,0.7,0.55,N/A,0,N/A
2010-07-11-08,1009.5,1010.2,30.6,24.6,70,0.6,140,2.2,150,0.0,0.0,0.8,1.17,13.0,2,5.0
2010-07-11-09,1009.4,1010.1,32.7,23.9,60,1.0,270,4.3,240,0.0,0.0,1.0,1.59,15.0,4,4.0
2010-07-11-10,1009.1,1009.8,34.3,23.8,54,2.9,270,8.1,270,0.0,0.0,0.9,2.13,N/A,6,6.0
2010-07-11-11,1008.5,1009.2,33.6,23.3,55,2.7,230,9.0,260,0.0,0.0,0.6,1.96,20.0,7,8.0
2010-07-11-12,1008.1,1008.8,34.5,23.8,54,1.3,260,8.9,270,0.0,0.0,0.3,1.59,N/A,6,9.0
2010-07-11-13,1007.5,1008.2,35.1,26.1,60,3.0,280,8.4,290,0.0,0.0,0.3,1.25,N/A,5,7.0
2010-07-11-14,1007.4,1008.1,34.1,24.7,58,3.5,270,9.7,290,0.0,0.0,0.2,1.15,18.0,5,8.0
2010-07-11-15,1007.5,1008.2,33.8,24.3,58,2.1,280,9.2,260,0.0,0.0,0.3,1.08,N/A,4,10.0
2010-07-11-16,1007.6,1008.3,32.2,24.2,63,1.2,100,6.6,270,0.0,0.0,0.0,0.22,N/A,1,10.0
2010-07-11-17,1007.7,1008.4,31.3,24.6,68,1.8,60,4.6,50,0.0,0.0,0.0,0.00,18.0,0,10.0
2010-07-11-18,1008.1,1008.8,31.4,24.6,67,1.3,40,5.4,50,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-11-19,1009.1,1009.8,30.9,24.4,68,1.7,110,5.4,50,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-11-20,1009.1,1009.8,30.6,24.4,70,1.8,150,5.6,150,0.0,0.0,N/A,0.00,15.0,0,9.0
2010-07-11-21,1009.2,1009.9,29.7,23.5,69,3.3,140,6.8,160,0.0,0.0,N/A,0.00,15.0,0,9.0
2010-07-11-22,1009.2,1009.9,29.7,24.1,72,1.8,80,5.3,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-11-23,1008.7,1009.4,30.0,23.9,70,1.9,150,3.4,60,0.0,0.0,N/A,0.00,15.0,0,8.0
2010-07-11-24,1008.3,1009.0,30.0,23.5,68,1.9,120,3.5,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-12-01,1008.1,1008.8,29.3,23.5,71,1.1,160,2.7,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-12-02,1008.1,1008.8,28.9,22.6,69,2.1,160,3.7,160,0.0,0.0,N/A,0.00,15.0,0,2.0
2010-07-12-03,1008.4,1009.1,28.6,22.9,71,2.2,210,3.8,190,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-12-04,1008.8,1009.5,28.6,23.0,72,0.8,180,3.2,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-12-05,1008.7,1009.4,28.7,23.7,74,1.7,250,3.4,260,0.0,0.0,N/A,0.00,15.0,0,6.0
2010-07-12-06,1009.0,1009.7,28.0,22.6,73,1.5,140,3.5,160,0.0,0.0,0.1,0.08,N/A,0,N/A
2010-07-12-07,1009.0,1009.7,29.1,23.7,73,1.2,140,3.5,140,0.0,0.0,0.7,0.54,N/A,0,N/A
2010-07-12-08,1008.9,1009.6,30.4,24.4,70,0.8,180,2.8,160,0.0,0.0,0.8,1.12,12.0,2,7.0
2010-07-12-09,1008.7,1009.4,32.1,24.4,64,1.6,220,5.6,200,0.0,0.0,1.0,1.71,10.0,4,7.0
2010-07-12-10,1008.3,1009.0,32.9,24.5,61,0.4,240,4.9,270,0.0,0.0,0.9,1.94,N/A,6,8.0
2010-07-12-11,1008.2,1008.9,32.2,25.7,69,1.0,310,6.6,330,0.0,0.0,0.0,0.79,10.0,3,9.0
2010-07-12-12,1007.7,1008.4,34.6,27.2,66,3.1,330,6.6,310,0.0,0.0,0.7,1.96,N/A,8,7.0
2010-07-12-13,1007.5,1008.2,33.8,26.7,67,1.8,330,7.5,320,0.0,0.0,0.5,1.81,N/A,7,9.0
2010-07-12-14,1007.5,1008.2,31.4,25.2,70,2.4,320,7.1,330,0.0,0.0,0.2,0.85,10.0,3,10.0
2010-07-12-15,1007.8,1008.5,29.0,24.7,78,1.0,280,7.2,330,T,0.2,0.0,0.00,N/A,1,10.0
2010-07-12-16,1007.9,1008.6,30.3,24.6,72,1.5,340,6.6,320,T,0.2,0.0,0.11,N/A,1,10.0
2010-07-12-17,1008.2,1008.9,29.1,25.1,79,2.6,210,5.0,320,0.0,0.0,0.0,0.00,12.0,0,10.0
2010-07-12-18,1008.3,1009.0,29.4,24.3,74,1.4,200,3.8,210,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-12-19,1008.8,1009.5,29.3,24.0,73,0.9,190,2.7,190,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-12-20,1009.3,1010.0,29.4,24.2,74,1.1,140,2.9,160,0.0,0.0,N/A,0.00,12.0,0,10.0
2010-07-12-21,1009.9,1010.6,29.0,24.3,76,2.0,150,4.0,160,0.0,0.0,N/A,0.00,12.0,0,10.0
2010-07-12-22,1009.9,1010.6,28.9,24.2,76,1.1,110,4.8,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-12-23,1010.0,1010.7,28.6,24.3,78,1.3,170,3.0,140,0.0,0.0,N/A,0.00,10.0,0,10.0
2010-07-12-24,1009.6,1010.3,28.3,24.1,78,1.9,130,3.8,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-13-01,1009.1,1009.8,28.3,24.1,78,1.5,150,3.2,110,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-13-02,1008.6,1009.3,28.0,23.9,78,1.0,200,2.9,150,0.0,0.0,N/A,0.00,10.0,0,8.0
2010-07-13-03,1008.4,1009.1,28.0,23.9,78,1.4,160,3.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-13-04,1008.4,1009.1,27.7,23.8,79,1.0,190,2.9,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-13-05,1008.7,1009.4,27.6,24.1,81,1.0,180,1.9,190,0.0,0.0,N/A,0.00,10.0,0,6.0
2010-07-13-06,1008.8,1009.5,27.6,23.8,80,1.6,140,2.9,140,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-13-07,1008.9,1009.6,28.2,24.1,78,1.6,150,3.8,170,0.0,0.0,0.0,0.33,N/A,0,N/A
2010-07-13-08,1009.1,1009.8,30.2,25.1,74,0.1,0,3.1,170,0.0,0.0,0.8,0.93,15.0,1,8.0
2010-07-13-09,1009.2,1009.9,31.7,25.0,68,0.7,120,2.1,100,0.0,0.0,1.0,1.20,18.0,3,8.0
2010-07-13-10,1009.1,1009.8,32.3,24.9,65,0.5,310,3.9,290,0.0,0.0,0.2,1.36,N/A,4,9.0
2010-07-13-11,1009.3,1010.0,32.4,25.2,66,0.9,310,5.5,330,0.0,0.0,0.0,0.62,12.0,3,10.0
2010-07-13-12,1009.0,1009.7,32.9,26.0,67,1.3,330,7.1,310,0.0,0.0,0.2,1.55,N/A,6,8.0
2010-07-13-13,1008.6,1009.3,34.6,26.4,63,1.9,360,5.5,320,0.0,0.0,0.9,2.31,N/A,8,7.0
2010-07-13-14,1008.3,1009.0,32.8,25.3,65,1.5,340,6.3,320,0.0,0.0,0.3,1.09,12.0,4,9.0
2010-07-13-15,1009.0,1009.7,26.7,24.1,86,2.7,180,7.3,180,5.0,0.5,0.0,0.05,N/A,0,10.0
2010-07-13-16,1008.1,1008.8,27.6,25.0,86,0.7,130,4.5,160,13.5,1.0,0.0,0.15,N/A,1,9.0
2010-07-13-17,1007.6,1008.3,28.4,25.2,83,0.7,190,3.4,190,T,0.2,0.0,0.39,15.0,1,7.0
2010-07-13-18,1008.2,1008.9,29.0,25.6,82,1.4,200,2.4,190,0.0,0.0,0.2,0.12,N/A,0,N/A
2010-07-13-19,1008.8,1009.5,28.7,25.4,82,1.1,180,2.1,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-13-20,1009.8,1010.5,29.1,25.7,82,1.4,180,2.5,170,0.0,0.0,N/A,0.00,12.0,0,9.0
2010-07-13-21,1010.4,1011.1,27.2,25.3,89,1.3,210,4.1,190,3.5,0.6,N/A,0.00,12.0,0,7.0
2010-07-13-22,1010.3,1011.0,27.2,25.6,91,0.8,60,2.2,340,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-13-23,1010.3,1011.0,27.5,25.4,88,1.7,150,3.5,170,0.0,0.0,N/A,0.00,12.0,0,2.0
2010-07-13-24,1009.8,1010.5,27.2,25.6,91,0.1,0,4.2,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-14-01,1009.3,1010.0,27.0,25.7,93,0.3,100,1.8,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-14-02,1009.3,1010.0,26.9,24.9,89,1.1,190,3.3,210,0.0,0.0,N/A,0.00,12.0,0,2.0
2010-07-14-03,1008.9,1009.6,26.6,24.7,89,0.9,200,2.9,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-14-04,1008.8,1009.5,26.6,24.8,90,1.1,120,1.9,200,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-14-05,1008.9,1009.6,26.6,24.3,87,1.3,140,2.4,130,0.0,0.0,N/A,0.00,15.0,0,4.0
2010-07-14-06,1009.2,1009.9,27.0,23.7,82,2.3,150,4.3,150,0.0,0.0,0.1,0.20,N/A,0,N/A
2010-07-14-07,1009.5,1010.2,28.1,24.9,83,1.1,170,3.5,160,0.0,0.0,0.7,0.52,N/A,0,N/A
2010-07-14-08,1009.4,1010.1,29.5,25.8,81,0.3,80,2.7,180,0.0,0.0,0.9,0.97,12.0,2,7.0
2010-07-14-09,1009.7,1010.4,31.0,25.2,71,1.1,150,2.3,120,0.0,0.0,0.7,1.39,12.0,3,9.0
2010-07-14-10,1009.7,1010.4,31.6,25.4,70,2.0,160,3.3,140,0.0,0.0,0.1,1.06,N/A,4,9.0
2010-07-14-11,1009.3,1010.0,32.6,25.3,66,1.5,200,3.5,210,0.0,0.0,0.1,1.61,15.0,6,8.0
2010-07-14-12,1008.8,1009.5,33.3,24.7,61,0.6,160,3.5,260,0.0,0.0,0.7,2.27,N/A,7,8.0
2010-07-14-13,1008.7,1009.4,33.1,25.8,66,2.0,310,6.7,310,0.0,0.0,0.2,1.00,N/A,3,9.0
2010-07-14-14,1008.4,1009.1,31.9,26.6,74,0.3,300,6.3,270,0.5,0.2,0.2,1.11,12.0,4,10.0
2010-07-14-15,1008.7,1009.4,31.9,24.2,64,2.3,280,7.4,340,0.0,0.0,0.2,0.97,N/A,3,10.0
2010-07-14-16,1008.9,1009.6,32.1,23.3,60,1.0,300,5.8,270,0.0,0.0,0.1,0.68,N/A,1,10.0
2010-07-14-17,1009.7,1010.4,28.0,21.3,67,4.3,150,11.7,150,0.0,0.0,0.0,0.26,12.0,0,9.0
2010-07-14-18,1009.6,1010.3,26.9,21.6,73,3.7,150,7.3,150,T,0.5,0.2,0.09,N/A,0,N/A
2010-07-14-19,1009.9,1010.6,27.2,21.7,72,3.1,160,6.9,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-14-20,1010.3,1011.0,27.6,22.1,72,1.1,80,4.7,170,0.0,0.0,N/A,0.00,12.0,0,6.0
2010-07-14-21,1010.4,1011.1,27.8,22.1,71,1.5,170,2.8,150,0.0,0.0,N/A,0.00,15.0,0,6.0
2010-07-14-22,1010.5,1011.2,27.1,22.1,74,1.7,150,4.5,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-14-23,1010.0,1010.7,27.1,21.9,73,2.2,160,4.1,200,0.0,0.0,N/A,0.00,15.0,0,6.0
2010-07-14-24,1009.4,1010.1,27.1,22.0,74,1.2,170,3.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-15-01,1008.9,1009.6,26.9,22.3,76,0.6,180,3.2,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-15-02,1008.5,1009.2,26.7,21.6,74,2.0,150,3.8,150,0.0,0.0,N/A,0.00,15.0,0,6.0
2010-07-15-03,1008.7,1009.4,26.6,21.5,74,2.2,160,4.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-15-04,1008.7,1009.4,26.5,21.5,74,2.0,150,4.6,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-15-05,1008.9,1009.6,26.2,21.7,76,1.6,170,4.8,140,0.0,0.0,N/A,0.00,15.0,0,8.0
2010-07-15-06,1009.0,1009.7,26.5,22.1,77,1.0,170,2.3,120,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-15-07,1008.9,1009.6,27.8,23.8,79,0.5,140,2.8,140,0.0,0.0,0.5,0.60,N/A,0,N/A
2010-07-15-08,1009.0,1009.7,28.9,23.2,71,1.3,90,3.7,160,0.0,0.0,0.6,0.96,18.0,1,8.0
2010-07-15-09,1009.0,1009.7,30.7,24.0,68,0.8,80,2.5,360,0.0,0.0,0.5,1.22,18.0,3,8.0
2010-07-15-10,1008.8,1009.5,32.5,24.2,62,0.6,300,3.6,320,0.0,0.0,0.5,1.67,N/A,5,8.0
2010-07-15-11,1008.4,1009.1,32.6,24.6,63,1.1,320,5.4,320,0.0,0.0,0.5,2.02,18.0,7,8.0
2010-07-15-12,1008.3,1009.0,33.6,25.6,63,0.6,300,5.3,340,0.0,0.0,0.3,1.78,N/A,6,8.0
2010-07-15-13,1008.1,1008.8,33.9,26.1,64,1.3,320,6.7,330,0.0,0.0,0.7,2.23,N/A,7,8.0
2010-07-15-14,1007.8,1008.5,32.9,25.7,66,1.1,310,8.0,320,0.0,0.0,0.4,1.70,15.0,5,8.0
2010-07-15-15,1007.9,1008.6,33.8,26.4,65,1.8,310,7.3,330,0.0,0.0,0.4,1.63,N/A,4,7.0
2010-07-15-16,1008.4,1009.1,29.8,26.4,82,0.7,300,8.0,310,2.0,0.2,0.6,1.45,N/A,2,9.0
2010-07-15-17,1008.3,1009.0,26.7,24.2,86,2.2,120,7.7,110,17.5,1.0,0.0,0.21,10.0,0,9.0
2010-07-15-18,1008.4,1009.1,27.2,24.3,84,1.7,150,5.8,150,T,0.3,0.7,0.38,N/A,0,N/A
2010-07-15-19,1008.6,1009.3,27.0,24.1,84,1.6,160,3.8,130,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-15-20,1008.9,1009.6,27.6,24.0,81,1.0,190,4.0,90,0.0,0.0,N/A,0.00,12.0,0,4.0
2010-07-15-21,1009.5,1010.2,27.1,23.4,80,0.9,140,3.5,140,0.0,0.0,N/A,0.00,12.0,0,7.0
2010-07-15-22,1009.9,1010.6,27.3,23.3,79,1.6,170,2.7,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-15-23,1009.5,1010.2,27.2,22.5,76,2.1,170,4.2,170,0.0,0.0,N/A,0.00,10.0,0,6.0
2010-07-15-24,1009.4,1010.1,27.3,22.3,74,1.6,240,3.3,260,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-16-01,1009.7,1010.4,26.4,22.4,79,0.5,210,2.8,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-16-02,1009.3,1010.0,26.3,22.5,80,0.4,210,1.8,220,0.0,0.0,N/A,0.00,10.0,0,7.0
2010-07-16-03,1009.3,1010.0,26.2,22.3,79,1.5,160,2.8,270,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-16-04,1009.7,1010.4,25.9,22.1,80,1.6,130,4.1,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-16-05,1010.1,1010.8,25.9,22.0,79,1.0,130,3.5,160,0.0,0.0,N/A,0.00,12.0,0,6.0
2010-07-16-06,1010.2,1010.9,26.1,22.1,79,0.6,200,3.4,150,0.0,0.0,0.1,0.08,N/A,0,N/A
2010-07-16-07,1010.4,1011.1,27.3,23.2,78,2.0,160,3.3,150,0.0,0.0,0.7,0.54,N/A,0,N/A
2010-07-16-08,1010.1,1010.8,29.0,24.1,75,1.1,70,3.8,160,0.0,0.0,1.0,1.23,10.0,2,3.0
2010-07-16-09,1009.7,1010.4,31.2,24.6,68,1.1,70,2.9,100,0.0,0.0,1.0,1.80,10.0,4,3.0
2010-07-16-10,1009.6,1010.3,32.9,24.6,62,0.3,270,3.9,360,0.0,0.0,1.0,2.27,N/A,5,5.0
2010-07-16-11,1009.6,1010.3,32.6,24.9,64,2.0,290,6.8,270,0.0,0.0,0.5,1.47,10.0,5,8.0
2010-07-16-12,1009.1,1009.8,34.1,25.2,60,1.9,310,7.9,320,0.0,0.0,0.8,2.60,N/A,8,6.0
2010-07-16-13,1008.7,1009.4,33.5,24.3,59,1.9,310,8.9,320,0.0,0.0,1.0,2.59,N/A,9,6.0
2010-07-16-14,1008.2,1008.9,34.2,24.8,58,2.0,290,7.7,310,0.0,0.0,0.9,2.25,10.0,7,7.0
2010-07-16-15,1007.8,1008.5,33.9,24.8,59,1.3,290,7.5,270,0.0,0.0,0.9,2.19,N/A,6,6.0
2010-07-16-16,1007.7,1008.4,32.6,24.1,61,1.0,320,6.4,250,0.0,0.0,0.5,1.28,N/A,3,9.0
2010-07-16-17,1008.1,1008.8,31.1,23.6,64,1.1,300,6.6,310,0.0,0.0,0.0,0.39,18.0,1,8.0
2010-07-16-18,1008.7,1009.4,30.7,23.9,67,0.5,50,5.6,320,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-16-19,1009.3,1010.0,30.3,22.0,61,2.5,90,6.6,70,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-16-20,1010.4,1011.1,29.9,22.0,63,3.0,70,6.2,80,0.0,0.0,N/A,0.00,20.0,0,4.0
2010-07-16-21,1010.7,1011.4,29.9,21.8,62,2.8,70,7.0,90,0.0,0.0,N/A,0.00,20.0,0,4.0
2010-07-16-22,1010.7,1011.4,29.7,21.7,62,1.8,100,6.8,80,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-16-23,1010.5,1011.2,29.3,21.8,64,1.4,90,4.3,120,0.0,0.0,N/A,0.00,20.0,0,6.0
2010-07-16-24,1010.2,1010.9,29.3,22.1,65,2.1,110,4.1,100,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-17-01,1010.1,1010.8,28.7,22.0,67,1.5,160,4.3,90,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-17-02,1010.2,1010.9,28.2,22.1,70,0.8,140,2.5,140,0.0,0.0,N/A,0.00,20.0,0,6.0
2010-07-17-03,1010.3,1011.0,28.0,22.1,70,1.5,180,3.1,190,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-17-04,1010.4,1011.1,27.8,22.5,73,0.6,170,3.0,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-17-05,1010.8,1011.5,27.6,22.4,73,1.1,180,3.4,160,0.0,0.0,N/A,0.00,15.0,0,9.0
2010-07-17-06,1011.2,1011.9,27.7,22.6,74,0.7,150,2.7,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-17-07,1011.4,1012.1,28.2,22.9,73,1.1,160,3.6,160,0.0,0.0,0.2,0.29,N/A,0,N/A
2010-07-17-08,1011.7,1012.4,29.3,23.5,71,0.2,0,2.5,140,0.0,0.0,0.5,0.85,12.0,1,7.0
2010-07-17-09,1011.7,1012.4,30.9,24.1,67,0.9,190,2.8,90,0.0,0.0,0.7,1.43,10.0,3,8.0
2010-07-17-10,1011.3,1012.0,32.0,23.7,62,0.5,170,2.4,230,0.0,0.0,0.8,1.95,N/A,5,8.0
2010-07-17-11,1011.1,1011.8,32.8,23.7,59,1.1,310,5.8,330,0.0,0.0,0.2,1.25,12.0,5,8.0
2010-07-17-12,1010.7,1011.4,32.7,23.3,58,0.4,290,4.6,330,0.0,0.0,0.3,1.50,N/A,5,9.0
2010-07-17-13,1010.4,1011.1,33.0,23.8,59,0.5,290,5.9,340,0.0,0.0,0.1,1.04,N/A,4,9.0
2010-07-17-14,1010.0,1010.7,31.8,22.6,58,1.1,50,5.5,290,0.0,0.0,0.0,0.62,15.0,2,9.0
2010-07-17-15,1010.0,1010.7,32.8,22.5,55,3.8,110,8.0,90,0.0,0.0,0.1,0.72,N/A,3,8.0
2010-07-17-16,1009.9,1010.6,32.0,21.7,55,4.5,100,8.8,100,0.0,0.0,0.3,0.68,N/A,2,8.0
2010-07-17-17,1009.7,1010.4,31.8,22.2,57,3.9,90,9.6,110,0.0,0.0,0.6,0.84,25.0,1,8.0
2010-07-17-18,1009.7,1010.4,31.1,21.9,58,3.5,110,8.9,110,0.0,0.0,1.0,0.54,N/A,0,N/A
2010-07-17-19,1010.1,1010.8,30.6,21.9,60,3.3,100,8.7,70,0.0,0.0,0.0,0.00,N/A,0,N/A
2010-07-17-20,1010.8,1011.5,30.2,22.1,62,3.5,80,9.2,70,0.0,0.0,N/A,0.00,20.0,0,4.0
2010-07-17-21,1011.7,1012.4,30.0,22.1,63,3.6,70,7.3,60,0.0,0.0,N/A,0.00,20.0,0,3.0
2010-07-17-22,1011.8,1012.5,29.7,22.2,64,2.5,100,7.0,70,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-17-23,1011.5,1012.2,29.4,22.4,66,3.1,70,6.3,50,0.0,0.0,N/A,0.00,18.0,0,4.0
2010-07-17-24,1011.0,1011.7,29.0,22.6,68,2.2,60,6.6,60,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-18-01,1011.2,1011.9,28.8,22.6,69,1.1,160,5.0,80,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-18-02,1011.1,1011.8,27.9,22.3,72,1.9,200,4.0,220,0.0,0.0,N/A,0.00,15.0,0,4.0
2010-07-18-03,1010.8,1011.5,27.8,22.3,72,0.6,170,3.5,200,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-18-04,1010.8,1011.5,27.5,22.1,72,0.9,160,3.5,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2010-07-18-05,1010.7,1011.4,27.0,21.4,71,2.0,160,4.0,170,0.0,0.0,N/A,0.00,12.0,0,6.0
